time;proto;src_ip;src_port;dst_ip;dst_port;flags;length
15:34:06.695230;IP;190-0-175-100.gba.solunet.com.ar;3276;184.107.43.74;80;S;120:
15:34:06.695243;IP;190-0-175-100.gba.solunet.com.ar;3277;184.107.43.74;80;S;120:
15:34:06.695256;IP;190-0-175-100.gba.solunet.com.ar;3278;184.107.43.74;80;S;120:
15:34:06.695269;IP;190-0-175-100.gba.solunet.com.ar;3279;184.107.43.74;80;S;120:
15:34:06.695282;IP;190-0-175-100.gba.solunet.com.ar;3280;184.107.43.74;80;S;120:
15:34:06.695295;IP;190-0-175-100.gba.solunet.com.ar;3281;184.107.43.74;80;S;120:
15:34:06.695308;IP;190-0-175-100.gba.solunet.com.ar;3282;184.107.43.74;80;S;120:
15:34:06.695321;IP;190-0-175-100.gba.solunet.com.ar;3283;184.107.43.74;80;S;120:
15:34:06.695334;IP;190-0-175-100.gba.solunet.com.ar;3284;184.107.43.74;80;S;120:
15:34:06.695347;IP;190-0-175-100.gba.solunet.com.ar;3285;184.107.43.74;80;S;120:
15:34:06.695360;IP;190-0-175-100.gba.solunet.com.ar;3286;184.107.43.74;80;S;120:
15:34:06.695374;IP;190-0-175-100.gba.solunet.com.ar;3287;184.107.43.74;80;S;120:
15:34:06.695387;IP;190-0-175-100.gba.solunet.com.ar;3288;184.107.43.74;80;S;120:
15:34:06.695401;IP;190-0-175-100.gba.solunet.com.ar;3289;184.107.43.74;80;S;120:
15:34:06.695414;IP;190-0-175-100.gba.solunet.com.ar;3290;184.107.43.74;80;S;120:
15:34:06.695428;IP;190-0-175-100.gba.solunet.com.ar;3291;184.107.43.74;80;S;120:
15:34:06.695441;IP;190-0-175-100.gba.solunet.com.ar;3292;184.107.43.74;80;S;120:
15:34:06.695455;IP;190-0-175-100.gba.solunet.com.ar;3293;184.107.43.74;80;S;120:
15:34:06.695475;IP;190-0-175-100.gba.solunet.com.ar;3294;184.107.43.74;80;S;120:
15:34:06.695491;IP;190-0-175-100.gba.solunet.com.ar;3295;184.107.43.74;80;S;120:
15:34:06.695507;IP;190-0-175-100.gba.solunet.com.ar;3296;184.107.43.74;80;S;120:
15:34:06.695523;IP;190-0-175-100.gba.solunet.com.ar;3297;184.107.43.74;80;S;120:
15:34:06.695538;IP;190-0-175-100.gba.solunet.com.ar;3298;184.107.43.74;80;S;120:
15:34:06.695554;IP;190-0-175-100.gba.solunet.com.ar;3299;184.107.43.74;80;S;120:
15:34:06.695569;IP;190-0-175-100.gba.solunet.com.ar;3300;184.107.43.74;80;S;120:
15:34:06.695585;IP;190-0-175-100.gba.solunet.com.ar;3301;184.107.43.74;80;S;120:
15:34:06.695601;IP;190-0-175-100.gba.solunet.com.ar;3302;184.107.43.74;80;S;120:
15:34:06.695616;IP;190-0-175-100.gba.solunet.com.ar;3303;184.107.43.74;80;S;120:
15:34:06.695632;IP;190-0-175-100.gba.solunet.com.ar;3304;184.107.43.74;80;S;120:
15:34:06.695648;IP;190-0-175-100.gba.solunet.com.ar;3305;184.107.43.74;80;S;120:
15:34:06.695664;IP;190-0-175-100.gba.solunet.com.ar;mysql;184.107.43.74;80;S;120:
15:34:06.695679;IP;190-0-175-100.gba.solunet.com.ar;3307;184.107.43.74;80;S;120:
15:34:06.695695;IP;190-0-175-100.gba.solunet.com.ar;3308;184.107.43.74;80;S;120:
15:34:06.695711;IP;190-0-175-100.gba.solunet.com.ar;3309;184.107.43.74;80;S;120:
15:34:06.695726;IP;190-0-175-100.gba.solunet.com.ar;3310;184.107.43.74;80;S;120:
15:34:06.695739;IP;190-0-175-100.gba.solunet.com.ar;3311;184.107.43.74;80;S;120:
15:34:06.695753;IP;190-0-175-100.gba.solunet.com.ar;3312;184.107.43.74;80;S;120:
15:34:06.695766;IP;190-0-175-100.gba.solunet.com.ar;3313;184.107.43.74;80;S;120:
15:34:06.695779;IP;190-0-175-100.gba.solunet.com.ar;3314;184.107.43.74;80;S;120:
15:34:06.695792;IP;190-0-175-100.gba.solunet.com.ar;3315;184.107.43.74;80;S;120:
15:34:06.695805;IP;190-0-175-100.gba.solunet.com.ar;3316;184.107.43.74;80;S;120:
15:34:06.695818;IP;190-0-175-100.gba.solunet.com.ar;3317;184.107.43.74;80;S;120:
15:34:06.695831;IP;190-0-175-100.gba.solunet.com.ar;3318;184.107.43.74;80;S;120:
15:34:06.695844;IP;190-0-175-100.gba.solunet.com.ar;3319;184.107.43.74;80;S;120:
15:34:06.695857;IP;190-0-175-100.gba.solunet.com.ar;3320;184.107.43.74;80;S;120:
15:34:06.695871;IP;190-0-175-100.gba.solunet.com.ar;3321;184.107.43.74;80;S;120:
15:34:06.695884;IP;190-0-175-100.gba.solunet.com.ar;3322;184.107.43.74;80;S;120:
15:34:06.695897;IP;190-0-175-100.gba.solunet.com.ar;3323;184.107.43.74;80;S;120:
15:34:06.695910;IP;190-0-175-100.gba.solunet.com.ar;3324;184.107.43.74;80;S;120:
15:34:06.695923;IP;190-0-175-100.gba.solunet.com.ar;3325;184.107.43.74;80;S;120:
15:34:06.695936;IP;190-0-175-100.gba.solunet.com.ar;3326;184.107.43.74;80;S;120:
15:34:06.695949;IP;190-0-175-100.gba.solunet.com.ar;3327;184.107.43.74;80;S;120:
15:34:06.695963;IP;190-0-175-100.gba.solunet.com.ar;3328;184.107.43.74;80;S;120:
15:34:06.695976;IP;190-0-175-100.gba.solunet.com.ar;3329;184.107.43.74;80;S;120:
15:34:06.695989;IP;190-0-175-100.gba.solunet.com.ar;3330;184.107.43.74;80;S;120:
15:34:06.696002;IP;190-0-175-100.gba.solunet.com.ar;3331;184.107.43.74;80;S;120:
15:34:06.696015;IP;190-0-175-100.gba.solunet.com.ar;3332;184.107.43.74;80;S;120:
15:34:06.696028;IP;190-0-175-100.gba.solunet.com.ar;3333;184.107.43.74;80;S;120:
15:34:06.696041;IP;190-0-175-100.gba.solunet.com.ar;3334;184.107.43.74;80;S;120:
15:34:06.696054;IP;190-0-175-100.gba.solunet.com.ar;3335;184.107.43.74;80;S;120:
15:34:06.696133;IP;190-0-175-100.gba.solunet.com.ar;3336;184.107.43.74;80;S;120:
15:34:06.696157;IP;190-0-175-100.gba.solunet.com.ar;3337;184.107.43.74;80;S;120:
15:34:06.696174;IP;190-0-175-100.gba.solunet.com.ar;3338;184.107.43.74;80;S;120:
15:34:06.696189;IP;190-0-175-100.gba.solunet.com.ar;3339;184.107.43.74;80;S;120:
15:34:06.696205;IP;190-0-175-100.gba.solunet.com.ar;3340;184.107.43.74;80;S;120:
15:34:06.696221;IP;190-0-175-100.gba.solunet.com.ar;3341;184.107.43.74;80;S;120:
15:34:06.696236;IP;190-0-175-100.gba.solunet.com.ar;3342;184.107.43.74;80;S;120:
15:34:06.696252;IP;190-0-175-100.gba.solunet.com.ar;3343;184.107.43.74;80;S;120:
15:34:06.696267;IP;190-0-175-100.gba.solunet.com.ar;3344;184.107.43.74;80;S;120:
15:34:06.696283;IP;190-0-175-100.gba.solunet.com.ar;3345;184.107.43.74;80;S;120:
15:34:06.696299;IP;190-0-175-100.gba.solunet.com.ar;3346;184.107.43.74;80;S;120:
15:34:06.696312;IP;190-0-175-100.gba.solunet.com.ar;3347;184.107.43.74;80;S;120:
15:34:06.696325;IP;190-0-175-100.gba.solunet.com.ar;3348;184.107.43.74;80;S;120:
15:34:06.696338;IP;190-0-175-100.gba.solunet.com.ar;3349;184.107.43.74;80;S;120:
15:34:06.696351;IP;190-0-175-100.gba.solunet.com.ar;3350;184.107.43.74;80;S;120:
15:34:06.696364;IP;190-0-175-100.gba.solunet.com.ar;3351;184.107.43.74;80;S;120:
15:34:06.696377;IP;190-0-175-100.gba.solunet.com.ar;3352;184.107.43.74;80;S;120:
15:34:06.696390;IP;190-0-175-100.gba.solunet.com.ar;3353;184.107.43.74;80;S;120:
15:34:06.696403;IP;190-0-175-100.gba.solunet.com.ar;3354;184.107.43.74;80;S;120:
15:34:06.696416;IP;190-0-175-100.gba.solunet.com.ar;3355;184.107.43.74;80;S;120:
15:34:06.696429;IP;190-0-175-100.gba.solunet.com.ar;3356;184.107.43.74;80;S;120:
15:34:06.696442;IP;190-0-175-100.gba.solunet.com.ar;3357;184.107.43.74;80;S;120:
15:34:06.696455;IP;190-0-175-100.gba.solunet.com.ar;3358;184.107.43.74;80;S;120:
15:34:06.696469;IP;190-0-175-100.gba.solunet.com.ar;3359;184.107.43.74;80;S;120:
15:34:06.696482;IP;190-0-175-100.gba.solunet.com.ar;3360;184.107.43.74;80;S;120:
15:34:06.696495;IP;190-0-175-100.gba.solunet.com.ar;3361;184.107.43.74;80;S;120:
15:34:06.696508;IP;190-0-175-100.gba.solunet.com.ar;3362;184.107.43.74;80;S;120:
15:34:06.696521;IP;190-0-175-100.gba.solunet.com.ar;3363;184.107.43.74;80;S;120:
15:34:06.696534;IP;190-0-175-100.gba.solunet.com.ar;3364;184.107.43.74;80;S;120:
15:34:06.696547;IP;190-0-175-100.gba.solunet.com.ar;3365;184.107.43.74;80;S;120:
15:34:06.696560;IP;190-0-175-100.gba.solunet.com.ar;3366;184.107.43.74;80;S;120:
15:34:06.696573;IP;190-0-175-100.gba.solunet.com.ar;3367;184.107.43.74;80;S;120:
15:34:06.696586;IP;190-0-175-100.gba.solunet.com.ar;3368;184.107.43.74;80;S;120:
15:34:06.696599;IP;190-0-175-100.gba.solunet.com.ar;3369;184.107.43.74;80;S;120:
15:34:06.696613;IP;190-0-175-100.gba.solunet.com.ar;3370;184.107.43.74;80;S;120:
15:34:06.696626;IP;190-0-175-100.gba.solunet.com.ar;3371;184.107.43.74;80;S;120:
15:34:06.696639;IP;190-0-175-100.gba.solunet.com.ar;3372;184.107.43.74;80;S;120:
15:34:06.696652;IP;190-0-175-100.gba.solunet.com.ar;3373;184.107.43.74;80;S;120:
15:34:06.696665;IP;190-0-175-100.gba.solunet.com.ar;3374;184.107.43.74;80;S;120:
15:34:06.696678;IP;190-0-175-100.gba.solunet.com.ar;3375;184.107.43.74;80;S;120:
15:34:06.696691;IP;190-0-175-100.gba.solunet.com.ar;3376;184.107.43.74;80;S;120:
15:34:06.696704;IP;190-0-175-100.gba.solunet.com.ar;3377;184.107.43.74;80;S;120:
15:34:06.696727;IP;190-0-175-100.gba.solunet.com.ar;3378;184.107.43.74;80;S;120:
15:34:06.696741;IP;190-0-175-100.gba.solunet.com.ar;3379;184.107.43.74;80;S;120:
15:34:06.696755;IP;190-0-175-100.gba.solunet.com.ar;3380;184.107.43.74;80;S;120:
15:34:06.696768;IP;190-0-175-100.gba.solunet.com.ar;3381;184.107.43.74;80;S;120:
15:34:06.696781;IP;190-0-175-100.gba.solunet.com.ar;3382;184.107.43.74;80;S;120:
15:34:06.696794;IP;190-0-175-100.gba.solunet.com.ar;3383;184.107.43.74;80;S;120:
15:34:06.696808;IP;190-0-175-100.gba.solunet.com.ar;3384;184.107.43.74;80;S;120:
15:34:06.696821;IP;190-0-175-100.gba.solunet.com.ar;3385;184.107.43.74;80;S;120:
15:34:06.696834;IP;190-0-175-100.gba.solunet.com.ar;3386;184.107.43.74;80;S;120:
15:34:06.696847;IP;190-0-175-100.gba.solunet.com.ar;3387;184.107.43.74;80;S;120:
15:34:06.696860;IP;190-0-175-100.gba.solunet.com.ar;3388;184.107.43.74;80;S;120:
15:34:06.696874;IP;190-0-175-100.gba.solunet.com.ar;3389;184.107.43.74;80;S;120:
15:34:06.696896;IP;190-0-175-100.gba.solunet.com.ar;3390;184.107.43.74;80;S;120:
15:34:06.696912;IP;190-0-175-100.gba.solunet.com.ar;3391;184.107.43.74;80;S;120:
15:34:06.696927;IP;190-0-175-100.gba.solunet.com.ar;3392;184.107.43.74;80;S;120:
15:34:06.696943;IP;190-0-175-100.gba.solunet.com.ar;3393;184.107.43.74;80;S;120:
15:34:06.696958;IP;190-0-175-100.gba.solunet.com.ar;3394;184.107.43.74;80;S;120:
15:34:06.696974;IP;190-0-175-100.gba.solunet.com.ar;3395;184.107.43.74;80;S;120:
15:34:06.696989;IP;190-0-175-100.gba.solunet.com.ar;3396;184.107.43.74;80;S;120:
15:34:06.697005;IP;190-0-175-100.gba.solunet.com.ar;3397;184.107.43.74;80;S;120:
15:34:06.697021;IP;190-0-175-100.gba.solunet.com.ar;3398;184.107.43.74;80;S;120:
15:34:06.697036;IP;190-0-175-100.gba.solunet.com.ar;3399;184.107.43.74;80;S;120:
15:34:06.697052;IP;190-0-175-100.gba.solunet.com.ar;3400;184.107.43.74;80;S;120:
15:34:06.697065;IP;190-0-175-100.gba.solunet.com.ar;3401;184.107.43.74;80;S;120:
15:34:06.697078;IP;190-0-175-100.gba.solunet.com.ar;3402;184.107.43.74;80;S;120:
15:34:06.697091;IP;190-0-175-100.gba.solunet.com.ar;3403;184.107.43.74;80;S;120:
15:34:06.697104;IP;190-0-175-100.gba.solunet.com.ar;3404;184.107.43.74;80;S;120:
15:34:06.697117;IP;190-0-175-100.gba.solunet.com.ar;3405;184.107.43.74;80;S;120:
15:34:06.697130;IP;190-0-175-100.gba.solunet.com.ar;3406;184.107.43.74;80;S;120:
15:34:06.697143;IP;190-0-175-100.gba.solunet.com.ar;3407;184.107.43.74;80;S;120:
15:34:06.697157;IP;190-0-175-100.gba.solunet.com.ar;3408;184.107.43.74;80;S;120:
15:34:06.697170;IP;190-0-175-100.gba.solunet.com.ar;3409;184.107.43.74;80;S;120:
15:34:06.697183;IP;190-0-175-100.gba.solunet.com.ar;3410;184.107.43.74;80;S;120:
15:34:06.697227;IP;190-0-175-100.gba.solunet.com.ar;3411;184.107.43.74;80;S;120:
15:34:06.697241;IP;190-0-175-100.gba.solunet.com.ar;3412;184.107.43.74;80;S;120:
15:34:06.697254;IP;190-0-175-100.gba.solunet.com.ar;3413;184.107.43.74;80;S;120:
15:34:06.697268;IP;190-0-175-100.gba.solunet.com.ar;3414;184.107.43.74;80;S;120:
15:34:06.697281;IP;190-0-175-100.gba.solunet.com.ar;3415;184.107.43.74;80;S;120:
15:34:06.697294;IP;190-0-175-100.gba.solunet.com.ar;3416;184.107.43.74;80;S;120:
15:34:06.697308;IP;190-0-175-100.gba.solunet.com.ar;3417;184.107.43.74;80;S;120:
15:34:06.697321;IP;190-0-175-100.gba.solunet.com.ar;3418;184.107.43.74;80;S;120:
15:34:06.697334;IP;190-0-175-100.gba.solunet.com.ar;3419;184.107.43.74;80;S;120:
15:34:06.697347;IP;190-0-175-100.gba.solunet.com.ar;3420;184.107.43.74;80;S;120:
15:34:06.697360;IP;190-0-175-100.gba.solunet.com.ar;3421;184.107.43.74;80;S;120:
15:34:06.697373;IP;190-0-175-100.gba.solunet.com.ar;3422;184.107.43.74;80;S;120:
15:34:06.697386;IP;190-0-175-100.gba.solunet.com.ar;3423;184.107.43.74;80;S;120:
15:34:06.697400;IP;190-0-175-100.gba.solunet.com.ar;3424;184.107.43.74;80;S;120:
15:34:06.697413;IP;190-0-175-100.gba.solunet.com.ar;3425;184.107.43.74;80;S;120:
15:34:06.697426;IP;190-0-175-100.gba.solunet.com.ar;3426;184.107.43.74;80;S;120:
15:34:06.697439;IP;190-0-175-100.gba.solunet.com.ar;3427;184.107.43.74;80;S;120:
15:34:06.697452;IP;190-0-175-100.gba.solunet.com.ar;3428;184.107.43.74;80;S;120:
15:34:06.697465;IP;190-0-175-100.gba.solunet.com.ar;3429;184.107.43.74;80;S;120:
15:34:06.697479;IP;190-0-175-100.gba.solunet.com.ar;3430;184.107.43.74;80;S;120:
15:34:06.697492;IP;190-0-175-100.gba.solunet.com.ar;3431;184.107.43.74;80;S;120:
15:34:06.697505;IP;190-0-175-100.gba.solunet.com.ar;3432;184.107.43.74;80;S;120:
15:34:06.697518;IP;190-0-175-100.gba.solunet.com.ar;3433;184.107.43.74;80;S;120:
15:34:06.697531;IP;190-0-175-100.gba.solunet.com.ar;3434;184.107.43.74;80;S;120:
15:34:06.697544;IP;190-0-175-100.gba.solunet.com.ar;3435;184.107.43.74;80;S;120:
15:34:06.697557;IP;190-0-175-100.gba.solunet.com.ar;3436;184.107.43.74;80;S;120:
15:34:06.697571;IP;190-0-175-100.gba.solunet.com.ar;3437;184.107.43.74;80;S;120:
15:34:06.697584;IP;190-0-175-100.gba.solunet.com.ar;3438;184.107.43.74;80;S;120:
15:34:06.697597;IP;190-0-175-100.gba.solunet.com.ar;3439;184.107.43.74;80;S;120:
15:34:06.697611;IP;190-0-175-100.gba.solunet.com.ar;3440;184.107.43.74;80;S;120:
15:34:06.697624;IP;190-0-175-100.gba.solunet.com.ar;3441;184.107.43.74;80;S;120:
15:34:06.697637;IP;190-0-175-100.gba.solunet.com.ar;3442;184.107.43.74;80;S;120:
15:34:06.697659;IP;190-0-175-100.gba.solunet.com.ar;3443;184.107.43.74;80;S;120:
15:34:06.697675;IP;190-0-175-100.gba.solunet.com.ar;3444;184.107.43.74;80;S;120:
15:34:06.697691;IP;190-0-175-100.gba.solunet.com.ar;3445;184.107.43.74;80;S;120:
15:34:06.697707;IP;190-0-175-100.gba.solunet.com.ar;3446;184.107.43.74;80;S;120:
15:34:06.697723;IP;190-0-175-100.gba.solunet.com.ar;3447;184.107.43.74;80;S;120:
15:34:06.697739;IP;190-0-175-100.gba.solunet.com.ar;3448;184.107.43.74;80;S;120:
15:34:06.697754;IP;190-0-175-100.gba.solunet.com.ar;3449;184.107.43.74;80;S;120:
15:34:06.697770;IP;190-0-175-100.gba.solunet.com.ar;3450;184.107.43.74;80;S;120:
15:34:06.697786;IP;190-0-175-100.gba.solunet.com.ar;3451;184.107.43.74;80;S;120:
15:34:06.697801;IP;190-0-175-100.gba.solunet.com.ar;3452;184.107.43.74;80;S;120:
15:34:06.697817;IP;190-0-175-100.gba.solunet.com.ar;3453;184.107.43.74;80;S;120:
15:34:06.697833;IP;190-0-175-100.gba.solunet.com.ar;3454;184.107.43.74;80;S;120:
15:34:06.697846;IP;190-0-175-100.gba.solunet.com.ar;3455;184.107.43.74;80;S;120:
15:34:06.697859;IP;190-0-175-100.gba.solunet.com.ar;3456;184.107.43.74;80;S;120:
15:34:06.697872;IP;190-0-175-100.gba.solunet.com.ar;3457;184.107.43.74;80;S;120:
15:34:06.697885;IP;190-0-175-100.gba.solunet.com.ar;3458;184.107.43.74;80;S;120:
15:34:06.697899;IP;190-0-175-100.gba.solunet.com.ar;3459;184.107.43.74;80;S;120:
15:34:06.697912;IP;190-0-175-100.gba.solunet.com.ar;3460;184.107.43.74;80;S;120:
15:34:06.697925;IP;190-0-175-100.gba.solunet.com.ar;3461;184.107.43.74;80;S;120:
15:34:06.697938;IP;190-0-175-100.gba.solunet.com.ar;3462;184.107.43.74;80;S;120:
15:34:06.697952;IP;190-0-175-100.gba.solunet.com.ar;3463;184.107.43.74;80;S;120:
15:34:06.697965;IP;190-0-175-100.gba.solunet.com.ar;3464;184.107.43.74;80;S;120:
15:34:06.697978;IP;190-0-175-100.gba.solunet.com.ar;3465;184.107.43.74;80;S;120:
15:34:06.697991;IP;190-0-175-100.gba.solunet.com.ar;3466;184.107.43.74;80;S;120:
15:34:06.698004;IP;190-0-175-100.gba.solunet.com.ar;3467;184.107.43.74;80;S;120:
15:34:06.698017;IP;190-0-175-100.gba.solunet.com.ar;3468;184.107.43.74;80;S;120:
15:34:06.698030;IP;190-0-175-100.gba.solunet.com.ar;3469;184.107.43.74;80;S;120:
15:34:06.698043;IP;190-0-175-100.gba.solunet.com.ar;3470;184.107.43.74;80;S;120:
15:34:06.698057;IP;190-0-175-100.gba.solunet.com.ar;3471;184.107.43.74;80;S;120:
15:34:06.698070;IP;190-0-175-100.gba.solunet.com.ar;3472;184.107.43.74;80;S;120:
15:34:06.698083;IP;190-0-175-100.gba.solunet.com.ar;3473;184.107.43.74;80;S;120:
15:34:06.698096;IP;190-0-175-100.gba.solunet.com.ar;3474;184.107.43.74;80;S;120:
15:34:06.698109;IP;190-0-175-100.gba.solunet.com.ar;3475;184.107.43.74;80;S;120:
15:34:06.698122;IP;190-0-175-100.gba.solunet.com.ar;3476;184.107.43.74;80;S;120:
15:34:06.698135;IP;190-0-175-100.gba.solunet.com.ar;3477;184.107.43.74;80;S;120:
15:34:06.698148;IP;190-0-175-100.gba.solunet.com.ar;3478;184.107.43.74;80;S;120:
15:34:06.698161;IP;190-0-175-100.gba.solunet.com.ar;3479;184.107.43.74;80;S;120:
15:34:06.698174;IP;190-0-175-100.gba.solunet.com.ar;3480;184.107.43.74;80;S;120:
15:34:06.698188;IP;190-0-175-100.gba.solunet.com.ar;3481;184.107.43.74;80;S;120:
15:34:06.698201;IP;190-0-175-100.gba.solunet.com.ar;3482;184.107.43.74;80;S;120:
15:34:06.698214;IP;190-0-175-100.gba.solunet.com.ar;3483;184.107.43.74;80;S;120:
15:34:06.698227;IP;190-0-175-100.gba.solunet.com.ar;3484;184.107.43.74;80;S;120:
15:34:06.698240;IP;190-0-175-100.gba.solunet.com.ar;3485;184.107.43.74;80;S;120:
15:34:06.698253;IP;190-0-175-100.gba.solunet.com.ar;3486;184.107.43.74;80;S;120:
15:34:06.698266;IP;190-0-175-100.gba.solunet.com.ar;3487;184.107.43.74;80;S;120:
15:34:06.698279;IP;190-0-175-100.gba.solunet.com.ar;3488;184.107.43.74;80;S;120:
15:34:06.698292;IP;190-0-175-100.gba.solunet.com.ar;3489;184.107.43.74;80;S;120:
15:34:06.698305;IP;190-0-175-100.gba.solunet.com.ar;3490;184.107.43.74;80;S;120:
15:34:06.698319;IP;190-0-175-100.gba.solunet.com.ar;3491;184.107.43.74;80;S;120:
15:34:06.698332;IP;190-0-175-100.gba.solunet.com.ar;3492;184.107.43.74;80;S;120:
15:34:06.698345;IP;190-0-175-100.gba.solunet.com.ar;nut;184.107.43.74;80;S;120:
15:34:06.698359;IP;190-0-175-100.gba.solunet.com.ar;3494;184.107.43.74;80;S;120:
15:34:06.698372;IP;190-0-175-100.gba.solunet.com.ar;3495;184.107.43.74;80;S;120:
15:34:06.698393;IP;190-0-175-100.gba.solunet.com.ar;3496;184.107.43.74;80;S;120:
15:34:06.698409;IP;190-0-175-100.gba.solunet.com.ar;3497;184.107.43.74;80;S;120:
15:34:06.698424;IP;190-0-175-100.gba.solunet.com.ar;3498;184.107.43.74;80;S;120:
15:34:06.698440;IP;190-0-175-100.gba.solunet.com.ar;3499;184.107.43.74;80;S;120:
15:34:06.698455;IP;190-0-175-100.gba.solunet.com.ar;3500;184.107.43.74;80;S;120:
15:34:06.698471;IP;190-0-175-100.gba.solunet.com.ar;3501;184.107.43.74;80;S;120:
15:34:06.698487;IP;190-0-175-100.gba.solunet.com.ar;3502;184.107.43.74;80;S;120:
15:34:06.698502;IP;190-0-175-100.gba.solunet.com.ar;3503;184.107.43.74;80;S;120:
15:34:06.698518;IP;190-0-175-100.gba.solunet.com.ar;3504;184.107.43.74;80;S;120:
15:34:06.698533;IP;190-0-175-100.gba.solunet.com.ar;3505;184.107.43.74;80;S;120:
15:34:06.698549;IP;190-0-175-100.gba.solunet.com.ar;3506;184.107.43.74;80;S;120:
15:34:06.698565;IP;190-0-175-100.gba.solunet.com.ar;3507;184.107.43.74;80;S;120:
15:34:06.698580;IP;190-0-175-100.gba.solunet.com.ar;3508;184.107.43.74;80;S;120:
15:34:06.698593;IP;190-0-175-100.gba.solunet.com.ar;3509;184.107.43.74;80;S;120:
15:34:06.698606;IP;190-0-175-100.gba.solunet.com.ar;3510;184.107.43.74;80;S;120:
15:34:06.698620;IP;190-0-175-100.gba.solunet.com.ar;3511;184.107.43.74;80;S;120:
15:34:06.698633;IP;190-0-175-100.gba.solunet.com.ar;3512;184.107.43.74;80;S;120:
15:34:06.698646;IP;190-0-175-100.gba.solunet.com.ar;3513;184.107.43.74;80;S;120:
15:34:06.698659;IP;190-0-175-100.gba.solunet.com.ar;3514;184.107.43.74;80;S;120:
15:34:06.698672;IP;190-0-175-100.gba.solunet.com.ar;3515;184.107.43.74;80;S;120:
15:34:06.698685;IP;190-0-175-100.gba.solunet.com.ar;3516;184.107.43.74;80;S;120:
15:34:06.698698;IP;190-0-175-100.gba.solunet.com.ar;3517;184.107.43.74;80;S;120:
15:34:06.698711;IP;190-0-175-100.gba.solunet.com.ar;3518;184.107.43.74;80;S;120:
15:34:06.698725;IP;190-0-175-100.gba.solunet.com.ar;3519;184.107.43.74;80;S;120:
15:34:06.698738;IP;190-0-175-100.gba.solunet.com.ar;3520;184.107.43.74;80;S;120:
15:34:06.698751;IP;190-0-175-100.gba.solunet.com.ar;3521;184.107.43.74;80;S;120:
15:34:06.698764;IP;190-0-175-100.gba.solunet.com.ar;3522;184.107.43.74;80;S;120:
15:34:06.698777;IP;190-0-175-100.gba.solunet.com.ar;3523;184.107.43.74;80;S;120:
15:34:06.698790;IP;190-0-175-100.gba.solunet.com.ar;3524;184.107.43.74;80;S;120:
15:34:06.698803;IP;190-0-175-100.gba.solunet.com.ar;3525;184.107.43.74;80;S;120:
15:34:06.698816;IP;190-0-175-100.gba.solunet.com.ar;3526;184.107.43.74;80;S;120:
15:34:06.698830;IP;190-0-175-100.gba.solunet.com.ar;3527;184.107.43.74;80;S;120:
15:34:06.698843;IP;190-0-175-100.gba.solunet.com.ar;3528;184.107.43.74;80;S;120:
15:34:06.698856;IP;190-0-175-100.gba.solunet.com.ar;3529;184.107.43.74;80;S;120:
15:34:06.698869;IP;190-0-175-100.gba.solunet.com.ar;3530;184.107.43.74;80;S;120:
15:34:06.698882;IP;190-0-175-100.gba.solunet.com.ar;3531;184.107.43.74;80;S;120:
15:34:06.698895;IP;190-0-175-100.gba.solunet.com.ar;3532;184.107.43.74;80;S;120:
15:34:06.698908;IP;190-0-175-100.gba.solunet.com.ar;3533;184.107.43.74;80;S;120:
15:34:06.698921;IP;190-0-175-100.gba.solunet.com.ar;3534;184.107.43.74;80;S;120:
15:34:06.698934;IP;190-0-175-100.gba.solunet.com.ar;3535;184.107.43.74;80;S;120:
15:34:06.698947;IP;190-0-175-100.gba.solunet.com.ar;3536;184.107.43.74;80;S;120:
15:34:06.698961;IP;190-0-175-100.gba.solunet.com.ar;3537;184.107.43.74;80;S;120:
15:34:06.698974;IP;190-0-175-100.gba.solunet.com.ar;3538;184.107.43.74;80;S;120:
15:34:06.698987;IP;190-0-175-100.gba.solunet.com.ar;3539;184.107.43.74;80;S;120:
15:34:06.699000;IP;190-0-175-100.gba.solunet.com.ar;3540;184.107.43.74;80;S;120:
15:34:06.699013;IP;190-0-175-100.gba.solunet.com.ar;3541;184.107.43.74;80;S;120:
15:34:06.699026;IP;190-0-175-100.gba.solunet.com.ar;3542;184.107.43.74;80;S;120:
15:34:06.699039;IP;190-0-175-100.gba.solunet.com.ar;3543;184.107.43.74;80;S;120:
15:34:06.699052;IP;190-0-175-100.gba.solunet.com.ar;3544;184.107.43.74;80;S;120:
15:34:06.699065;IP;190-0-175-100.gba.solunet.com.ar;3545;184.107.43.74;80;S;120:
15:34:06.699079;IP;190-0-175-100.gba.solunet.com.ar;3546;184.107.43.74;80;S;120:
15:34:06.699092;IP;190-0-175-100.gba.solunet.com.ar;3547;184.107.43.74;80;S;120:
15:34:06.699105;IP;190-0-175-100.gba.solunet.com.ar;3548;184.107.43.74;80;S;120:
15:34:06.699126;IP;190-0-175-100.gba.solunet.com.ar;3549;184.107.43.74;80;S;120:
15:34:06.699142;IP;190-0-175-100.gba.solunet.com.ar;3550;184.107.43.74;80;S;120:
15:34:06.699157;IP;190-0-175-100.gba.solunet.com.ar;3551;184.107.43.74;80;S;120:
15:34:06.699173;IP;190-0-175-100.gba.solunet.com.ar;3552;184.107.43.74;80;S;120:
15:34:06.699189;IP;190-0-175-100.gba.solunet.com.ar;3553;184.107.43.74;80;S;120:
15:34:06.699204;IP;190-0-175-100.gba.solunet.com.ar;3554;184.107.43.74;80;S;120:
